URL,AI Applications,Similarity Scores
https://www.ahima.org/media/hykh3n2k/2020-hiim-domains.pdf,[],{}
https://www.ama-assn.org/system/files/future-health-augmented-intelligence-health-care.pdf,"['Education and Training AI', 'Medical Imaging AI', 'Patient-facing AI', 'Public Health AI', 'Clinical Documentation AI', 'Research and Clinical Trial AI', 'Predictive Analytics', 'Clinical Decision Support', 'Robotics and Surgical AI', 'Operational and Administrative Automation']","{'Education and Training AI': 0.6173334879051467, 'Medical Imaging AI': 0.6330571079254896, 'Patient-facing AI': 0.6342592671130998, 'Public Health AI': 0.6102575117156217, 'Clinical Documentation AI': 0.6376115158935141, 'Research and Clinical Trial AI': 0.6349343339285723, 'Predictive Analytics': 0.6353029260297005, 'Clinical Decision Support': 0.6365043841637954, 'Robotics and Surgical AI': 0.6302920862476248, 'Operational and Administrative Automation': 0.688471546216664}"
https://www.ama-assn.org/system/files/issue-brief-ai-state-advocacy-policy-priorities.pdf,"['Clinical Decision Support', 'Clinical Documentation AI', 'Medical Imaging AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Education and Training AI', 'Research and Clinical Trial AI']","{'Clinical Decision Support': 0.6346369779688759, 'Clinical Documentation AI': 0.6489812753562626, 'Medical Imaging AI': 0.6134636649504406, 'Operational and Administrative Automation': 0.6548864926608279, 'Patient-facing AI': 0.6246931976853665, 'Education and Training AI': 0.6757402852742085, 'Research and Clinical Trial AI': 0.6164226587601376}"
https://www.ama-assn.org/system/files/ai-educator-guide.pdf,['Education and Training AI'],{'Education and Training AI': 0.6309143328442931}
https://www.ama-assn.org/system/files/2019-01/augmented-intelligence-policy-report.pdf,"['Education and Training AI', 'Medical Imaging AI', 'Clinical Decision Support', 'Clinical Documentation AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Robotics and Surgical AI', 'Research and Clinical Trial AI', 'Public Health AI', 'Predictive Analytics']","{'Education and Training AI': 0.631570249247313, 'Medical Imaging AI': 0.6090686808954481, 'Clinical Decision Support': 0.610765391085131, 'Clinical Documentation AI': 0.6324309382164877, 'Operational and Administrative Automation': 0.6611545911471004, 'Patient-facing AI': 0.659938874970431, 'Robotics and Surgical AI': 0.6345823381958868, 'Research and Clinical Trial AI': 0.6364774782888064, 'Public Health AI': 0.6428623009798662, 'Predictive Analytics': 0.6175431465481004}"
https://www.ama-assn.org/system/files/chatgpt-what-physicians-should-consider.pdf,['Clinical Documentation AI'],{'Clinical Documentation AI': 0.6543150546823049}
https://www.ama-assn.org/system/files/lozovatsky-insight-summit-presentation-slides.pdf,['Clinical Documentation AI'],{'Clinical Documentation AI': 0.6115376453626823}
https://www.ama-assn.org/system/files/i24-ipps-ed-session-ai-lightning-rounds-lozovatsky.pdf,[],{}
https://searchlf.ama-assn.org/letter/documentDownload?uri=/unstructured/binary/letter/LETTERS/lfscls.zip/2024-3-8-Letter-to-FSMB-Comments-Guidelines-Recommendations-on-AI-FINAL-002.pdf,[],{}
https://brand.amia.org/m/664b5e658f3a4a87/original/4-c-Final-AMIA-Factsheet_Responsible-AI-Integration-April-2024-1.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation']","{'Clinical Documentation AI': 0.6678810476746168, 'Operational and Administrative Automation': 0.615822229286704}"
https://brand.amia.org/m/a88e9a52a3be72d/original/AMIA-Factsheet_Responsible-Use-of-AI-in-Healthcare.pdf,"['Education and Training AI', 'Research and Clinical Trial AI', 'Clinical Documentation AI']","{'Education and Training AI': 0.6023427610800768, 'Research and Clinical Trial AI': 0.6134273380546708, 'Clinical Documentation AI': 0.6583270767270615}"
https://brand.amia.org/m/2c9af1ce6b30ebd2/original/DDA-Finalist-2024-Sirui_Ding.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Robotics and Surgical AI', 'Education and Training AI', 'Research and Clinical Trial AI', 'Clinical Decision Support', 'Predictive Analytics']","{'Clinical Documentation AI': 0.6361369507159773, 'Operational and Administrative Automation': 0.6333991554901021, 'Patient-facing AI': 0.664408535627359, 'Robotics and Surgical AI': 0.6491022943581257, 'Education and Training AI': 0.6383374714816337, 'Research and Clinical Trial AI': 0.6185713868869576, 'Clinical Decision Support': 0.6713360214964356, 'Predictive Analytics': 0.6041965629927363}"
https://brand.amia.org/m/3416190c4ed987db/original/AMIA-DCI-AI-Policy-Brief.pdf,['Clinical Documentation AI'],{'Clinical Documentation AI': 0.6535545864807945}
https://brand.amia.org/m/157a583abcb20922/original/Xu-2024-election.pdf,[],{}
https://brand.amia.org/m/1e46ec873cb93f38/original/Resources-on-AI-Bias-Ep-30.pdf,[],{}
https://brand.amia.org/m/6952f38443f8661/original/Friends-of-ASTP_Senate-HELP-HHS-Budget-Hearing.pdf,[],{}
https://brand.amia.org/m/11e36a0494d4bc9a/original/AMIA-Public-Policy-Principles-2024-Final.pdf,"['Medical Imaging AI', 'Education and Training AI', 'Research and Clinical Trial AI', 'Public Health AI']","{'Medical Imaging AI': 0.6040513525263628, 'Education and Training AI': 0.6161104521162507, 'Research and Clinical Trial AI': 0.61010389525053, 'Public Health AI': 0.6157182909758402}"
https://www.himss.org/sites/hde/files/media/file/2024/03/01/2023-himss-cybersecurity-survey-x.pdf,['Education and Training AI'],{'Education and Training AI': 0.6058036655764202}
https://gkc.himss.org/sites/hde/files/media/file/2024/01/31/ai-solutions-for-nurses-to-drive-efficiency-and-resilience.pdf,"['Operational and Administrative Automation', 'Education and Training AI', 'Clinical Decision Support', 'Clinical Documentation AI', 'Medical Imaging AI', 'Predictive Analytics', 'Research and Clinical Trial AI', 'Patient-facing AI', 'Public Health AI', 'Robotics and Surgical AI']","{'Operational and Administrative Automation': 0.6430659324196547, 'Education and Training AI': 0.6261452427517947, 'Clinical Decision Support': 0.66361781488389, 'Clinical Documentation AI': 0.630724889851772, 'Medical Imaging AI': 0.6116277312265784, 'Predictive Analytics': 0.6106989620693707, 'Research and Clinical Trial AI': 0.6211587695407357, 'Patient-facing AI': 0.6425984712043936, 'Public Health AI': 0.6292152361475095, 'Robotics and Surgical AI': 0.6452628857142224}"
https://legacy.himss.org/sites/hde/files/media/file/2024/03/08/2023-regulatory-history-for-cds_final_4.pdf,"['Clinical Decision Support', 'Medical Imaging AI']","{'Clinical Decision Support': 0.6520286752567198, 'Medical Imaging AI': 0.6176522489277714}"
https://legacy.himss.org/sites/hde/files/media/file/2024/04/05/himss_article_iberiancommunity.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation', 'Education and Training AI', 'Public Health AI', 'Clinical Decision Support', 'Patient-facing AI', 'Research and Clinical Trial AI']","{'Clinical Documentation AI': 0.6527026283202616, 'Operational and Administrative Automation': 0.630084889224721, 'Education and Training AI': 0.6254529194567561, 'Public Health AI': 0.6069608981081902, 'Clinical Decision Support': 0.6775423784099484, 'Patient-facing AI': 0.6070383019903429, 'Research and Clinical Trial AI': 0.6273307817640232}"
https://gkc.himss.org/sites/hde/files/media/file/2024/10/02/smc-davies-award-case-study-pressure-injury-management.pdf,[],{}
https://keystone.himss.org/sites/hde/files/media/file/2022/12/21/dhi-white-paper.pdf,"['Public Health AI', 'Predictive Analytics', 'Patient-facing AI']","{'Public Health AI': 0.6113578895695605, 'Predictive Analytics': 0.6064284500650599, 'Patient-facing AI': 0.6217002233877716}"
https://gkc.himss.org/sites/hde/files/media/file/2023/09/27/dhage-report_2023_v6.pdf,['Public Health AI'],{'Public Health AI': 0.6155581096607916}
https://easterncanada.himss.org/sites/hde/files/2023-09/q2-thought-leadership-himss-on_0.pdf,"['Research and Clinical Trial AI', 'Clinical Documentation AI']","{'Research and Clinical Trial AI': 0.6134843613978695, 'Clinical Documentation AI': 0.6327276906812275}"
https://www.himss.org/sites/hde/files/handout-HA5_46.pdf,[],{}
https://newengland.himss.org/sites/hde/files/media/file/2023/08/11/stanford-medicine-himss-davies-2023-machine-learning-enabled-advance-care-planning-final.pdf,[],{}
https://canadianprairies.himss.org/sites/hde/files/media/file/2022/12/21/dhi-white-paper.pdf,"['Public Health AI', 'Predictive Analytics', 'Patient-facing AI']","{'Public Health AI': 0.6113578895695605, 'Predictive Analytics': 0.6064284500650599, 'Patient-facing AI': 0.6217002233877716}"
https://northernohio.himss.org/sites/hde/files/media/file/2022/12/01/himss_nurseinfocollaboration_wp.pdf,[],{}
https://greaterkansascity.himss.org/sites/hde/files/media/file/2024/07/10/sdoh_white-paper.pdf,[],{}
https://greaterkansascity.himss.org/sites/hde/files/driving-change-blog-series-2-x.pdf,[],{}
https://www.aha.org/system/files/media/file/2019/11/Market_Insights_AI_Care_Delivery.pdf,"['Operational and Administrative Automation', 'Clinical Documentation AI', 'Medical Imaging AI', 'Patient-facing AI', 'Robotics and Surgical AI', 'Education and Training AI', 'Research and Clinical Trial AI', 'Public Health AI', 'Clinical Decision Support', 'Predictive Analytics']","{'Operational and Administrative Automation': 0.6233054821369636, 'Clinical Documentation AI': 0.617970511156344, 'Medical Imaging AI': 0.6347329205925781, 'Patient-facing AI': 0.64426896150609, 'Robotics and Surgical AI': 0.6084412755104806, 'Education and Training AI': 0.613786181999848, 'Research and Clinical Trial AI': 0.6274730469982346, 'Public Health AI': 0.6234473367450445, 'Clinical Decision Support': 0.6393417582426498, 'Predictive Analytics': 0.6137768762393687}"
https://www.aha.org/system/files/media/file/2025/01/Market_Insights_AI_Report-2025.pdf,"['Operational and Administrative Automation', 'Clinical Documentation AI', 'Medical Imaging AI', 'Patient-facing AI', 'Predictive Analytics', 'Research and Clinical Trial AI']","{'Operational and Administrative Automation': 0.6768832676800361, 'Clinical Documentation AI': 0.6407009153604047, 'Medical Imaging AI': 0.6274375303330673, 'Patient-facing AI': 0.6818571663915339, 'Predictive Analytics': 0.6063791963293435, 'Research and Clinical Trial AI': 0.603988354458895}"
https://www.aha.org/system/files/media/file/2024/05/aha-response-to-representative-bera-on-artificial-intelligence-in-the-health-care-sector-letter-5-6-2024.pdf,"['Education and Training AI', 'Patient-facing AI', 'Public Health AI', 'Clinical Decision Support']","{'Education and Training AI': 0.6139968379119554, 'Patient-facing AI': 0.6053911873276416, 'Public Health AI': 0.6032275345685348, 'Clinical Decision Support': 0.6503192707512613}"
https://www.aha.org/system/files/media/file/2019/09/Market_Insights_AI_Workforce_2.pdf,"['Operational and Administrative Automation', 'Education and Training AI', 'Clinical Decision Support', 'Robotics and Surgical AI', 'Clinical Documentation AI', 'Medical Imaging AI', 'Patient-facing AI', 'Research and Clinical Trial AI', 'Public Health AI']","{'Operational and Administrative Automation': 0.6431229117759347, 'Education and Training AI': 0.6253068340395586, 'Clinical Decision Support': 0.6177421612549954, 'Robotics and Surgical AI': 0.6046256744591851, 'Clinical Documentation AI': 0.6385295483009331, 'Medical Imaging AI': 0.6198863535255579, 'Patient-facing AI': 0.6135983950180519, 'Research and Clinical Trial AI': 0.6114868369588575, 'Public Health AI': 0.6190483283100551}"
https://www.aha.org/system/files/media/file/2019/05/05072019-ms-innovation.pdf,['Patient-facing AI'],{'Patient-facing AI': 0.6149683647358978}
https://www.aha.org/system/files/media/file/2023/02/Health-Industry-Cybersecurity-Artificial-Intelligence-Machine-Learning-1.pdf,['Predictive Analytics'],{'Predictive Analytics': 0.6017107638214145}
https://www.aha.org/system/files/media/file/2019/09/Market_Insights_AI_Scenarios_0.pdf,"['Operational and Administrative Automation', 'Education and Training AI']","{'Operational and Administrative Automation': 0.6310598099054603, 'Education and Training AI': 0.6097654082822472}"
https://www.aha.org/system/files/media/file/2019/10/Market_Insights_AI-Landscape.pdf,"['Operational and Administrative Automation', 'Clinical Documentation AI', 'Patient-facing AI', 'Clinical Decision Support', 'Education and Training AI', 'Research and Clinical Trial AI', 'Medical Imaging AI', 'Robotics and Surgical AI', 'Public Health AI', 'Predictive Analytics']","{'Operational and Administrative Automation': 0.6634686587318784, 'Clinical Documentation AI': 0.6411823321115837, 'Patient-facing AI': 0.6442443965687558, 'Clinical Decision Support': 0.6394450861874715, 'Education and Training AI': 0.6187673214195508, 'Research and Clinical Trial AI': 0.6371841502840419, 'Medical Imaging AI': 0.6367140047996027, 'Robotics and Surgical AI': 0.6166631958221912, 'Public Health AI': 0.6078215159662609, 'Predictive Analytics': 0.6289063438069921}"
https://www.aha.org/system/files/media/file/2024/02/2024-Health-Care-Disruption-Outlook.pdf,[],{}
https://trustees.aha.org/system/files/media/file/2021/01/Martin_Top%2010%20Emerging%20Trends.pdf,"['Medical Imaging AI', 'Operational and Administrative Automation']","{'Medical Imaging AI': 0.6324663436622192, 'Operational and Administrative Automation': 0.613924685688199}"
https://sponsor.aha.org/system/files/media/file/2020/01/aha-trendwatch-hospital-and-health-system-workforce-strategic-planning2_0.pdf,"['Operational and Administrative Automation', 'Education and Training AI']","{'Operational and Administrative Automation': 0.6377102852859751, 'Education and Training AI': 0.6136769826653052}"
https://pages.acr.org/rs/598-TRA-244/images/Evaluating%20AI%20Devices%20-%20Segui.pdf,"['Patient-facing AI', 'Medical Imaging AI']","{'Patient-facing AI': 0.6071138759414231, 'Medical Imaging AI': 0.6886194006719658}"
https://pages.acr.org/rs/598-TRA-244/images/Evalutating%20AI%20Devices%20-%20Gallas.pdf,[],{}
https://pages.acr.org/rs/598-TRA-244/images/Deploying%20AI%20into%20the%20Clinical%20Radiology%20Workflow%20-%20Judy.pdf,[],{}
https://ailab.acr.org/doc/AI-LAB%20Reference%20Architecture%20Framework.pdf,[],{}
https://www.ihi.org/sites/default/files/2024-05/Patient-Safety-AI_Considerations-for-GenAI-Developers.pdf,"['Education and Training AI', 'Clinical Documentation AI']","{'Education and Training AI': 0.6130355697558507, 'Clinical Documentation AI': 0.6167574666153153}"
https://www.ihi.org/sites/default/files/2024-05/Artificial-Intelligence-in-Health-Care-Implications-for-Safety.pdf,"['Clinical Documentation AI', 'Education and Training AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Public Health AI', 'Clinical Decision Support', 'Research and Clinical Trial AI', 'Medical Imaging AI', 'Robotics and Surgical AI', 'Predictive Analytics']","{'Clinical Documentation AI': 0.6724037328542035, 'Education and Training AI': 0.6448425572468605, 'Operational and Administrative Automation': 0.6316212616926319, 'Patient-facing AI': 0.6382309682911226, 'Public Health AI': 0.6216012718516614, 'Clinical Decision Support': 0.67182037771474, 'Research and Clinical Trial AI': 0.6470830421258367, 'Medical Imaging AI': 0.620317473313845, 'Robotics and Surgical AI': 0.6227561379746467, 'Predictive Analytics': 0.6086251891262681}"
https://www.ihi.org/sites/default/files/2024-05/Patient-Safety-AI_Considerations-for-Health-Care-Systems.pdf,"['Education and Training AI', 'Clinical Documentation AI']","{'Education and Training AI': 0.6415996173176476, 'Clinical Documentation AI': 0.6022761467991943}"
https://www.ihi.org/sites/default/files/2024-02/IHIInnovationReport_Machine-Learning-to-Improve-Safety-in-Home-for-Adults.pdf,"['Predictive Analytics', 'Clinical Decision Support', 'Education and Training AI', 'Patient-facing AI']","{'Predictive Analytics': 0.6276835331842406, 'Clinical Decision Support': 0.6360990369171488, 'Education and Training AI': 0.6333682797591811, 'Patient-facing AI': 0.6045603863533855}"
https://www.ihi.org/sites/default/files/2024-05/Patient-Safety-AI_Considerations-for-Regulators-Policymakers.pdf,['Education and Training AI'],{'Education and Training AI': 0.6168167452985162}
https://www.ihi.org/sites/default/files/2024-05/Patient-Safety-AI_Considerations-for-Clinicians.pdf,"['Clinical Documentation AI', 'Education and Training AI', 'Clinical Decision Support']","{'Clinical Documentation AI': 0.6226517899094721, 'Education and Training AI': 0.6494929026849443, 'Clinical Decision Support': 0.6667612323963819}"
